game_id,game_date,season,team_home,team_away,pts_home,fg_pct_home,3p_pct_home,ft_pct_home,ast_home,reb_home,pts_away,fg_pct_away,3p_pct_away,ft_pct_away,ast_away,reb_away,home_team_win,conf_home,div_home,conf_away,div_away,conf_match
21800062,2018-10-24,2018-19,Golden State Warriors,Washington Wizards,144,0.576,0.455,0.92,37,48,122,0.452,0.286,0.929,22,34,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800873,2019-02-22,2018-19,Charlotte Hornets,Washington Wizards,123,0.479,0.394,0.818,26,53,110,0.433,0.256,0.889,24,43,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800977,2019-03-08,2018-19,Charlotte Hornets,Washington Wizards,112,0.417,0.341,0.9,24,52,111,0.465,0.333,0.846,28,46,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800988,2019-03-09,2018-19,Minnesota Timberwolves,Washington Wizards,135,0.447,0.333,0.875,25,55,130,0.48,0.364,0.75,31,50,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21801134,2019-03-29,2018-19,Utah Jazz,Washington Wizards,128,0.552,0.438,1.0,26,44,124,0.49,0.405,0.591,32,42,1,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800931,2019-03-01,2018-19,Boston Celtics,Washington Wizards,107,0.447,0.286,0.765,26,46,96,0.404,0.263,0.737,20,53,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21801116,2019-03-26,2018-19,Los Angeles Lakers,Washington Wizards,124,0.539,0.333,0.739,37,52,106,0.433,0.188,0.815,21,39,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800357,2018-12-05,2018-19,Atlanta Hawks,Washington Wizards,117,0.446,0.316,0.742,28,43,131,0.484,0.316,0.844,35,49,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800452,2018-12-18,2018-19,Atlanta Hawks,Washington Wizards,118,0.468,0.375,0.821,23,49,110,0.434,0.325,0.694,26,37,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
11800058,2018-10-10,2018-19,Detroit Pistons,Washington Wizards,97,0.356,0.267,0.793,18,48,102,0.47,0.313,0.737,23,43,0,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800502,2018-12-26,2018-19,Detroit Pistons,Washington Wizards,106,0.463,0.378,0.947,25,46,95,0.458,0.273,0.769,17,31,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800840,2019-02-11,2018-19,Detroit Pistons,Washington Wizards,121,0.518,0.417,0.857,25,48,112,0.5,0.359,0.737,31,37,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800167,2018-11-09,2018-19,Orlando Magic,Washington Wizards,117,0.512,0.419,0.842,26,41,108,0.512,0.407,0.684,24,35,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800720,2019-01-25,2018-19,Orlando Magic,Washington Wizards,91,0.452,0.212,0.667,24,52,95,0.443,0.556,0.833,26,38,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800102,2018-10-30,2018-19,Memphis Grizzlies,Washington Wizards,107,0.486,0.464,0.71,28,38,95,0.432,0.4,0.85,24,37,1,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800073,2018-10-26,2018-19,Sacramento Kings,Washington Wizards,116,0.463,0.378,0.609,25,53,112,0.465,0.333,0.783,22,42,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800322,2018-11-30,2018-19,Philadelphia 76ers,Washington Wizards,123,0.439,0.316,0.758,28,58,98,0.402,0.286,0.842,22,42,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800600,2019-01-08,2018-19,Philadelphia 76ers,Washington Wizards,132,0.557,0.515,0.68,39,49,115,0.5,0.438,0.81,26,34,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800830,2019-02-09,2018-19,Chicago Bulls,Washington Wizards,125,0.505,0.261,0.75,28,45,134,0.579,0.444,0.857,38,39,0,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21801069,2019-03-20,2018-19,Chicago Bulls,Washington Wizards,126,0.472,0.522,0.824,29,48,120,0.473,0.333,0.783,25,50,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800806,2019-02-06,2018-19,Milwaukee Bucks,Washington Wizards,148,0.602,0.633,0.654,33,34,129,0.522,0.459,0.842,34,40,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800742,2019-01-27,2018-19,San Antonio Spurs,Washington Wizards,132,0.57,0.471,0.857,31,49,119,0.449,0.391,0.724,32,32,1,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800086,2018-10-28,2018-19,Los Angeles Clippers,Washington Wizards,136,0.544,0.552,0.615,35,57,104,0.392,0.185,0.821,18,45,1,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
11800052,2018-10-08,2018-19,New York Knicks,Washington Wizards,98,0.43,0.308,0.815,18,39,110,0.462,0.278,0.762,28,49,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800346,2018-12-03,2018-19,New York Knicks,Washington Wizards,107,0.411,0.353,0.75,20,55,110,0.478,0.406,0.75,30,38,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21801204,2019-04-07,2018-19,New York Knicks,Washington Wizards,113,0.513,0.5,0.737,24,43,110,0.417,0.294,0.778,24,50,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21801148,2019-03-31,2018-19,Denver Nuggets,Washington Wizards,90,0.376,0.194,0.65,18,57,95,0.402,0.25,0.75,24,54,0,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800046,2018-10-22,2018-19,Portland Trail Blazers,Washington Wizards,124,0.398,0.282,0.871,22,70,125,0.418,0.405,0.692,23,54,0,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800391,2018-12-10,2018-19,Indiana Pacers,Washington Wizards,109,0.539,0.5,0.773,29,50,101,0.42,0.333,0.708,22,34,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800487,2018-12-23,2018-19,Indiana Pacers,Washington Wizards,105,0.443,0.3,0.833,24,57,89,0.368,0.257,0.923,21,37,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21801120,2019-03-27,2018-19,Phoenix Suns,Washington Wizards,121,0.494,0.378,0.808,22,48,124,0.478,0.36,0.674,18,52,0,Western Conference,Pacific Division,Eastern Conference,Southeast Division,East at West
21800422,2018-12-14,2018-19,Brooklyn Nets,Washington Wizards,125,0.524,0.355,0.839,34,45,118,0.544,0.379,0.563,30,26,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800914,2019-02-27,2018-19,Brooklyn Nets,Washington Wizards,116,0.459,0.229,0.769,20,41,125,0.458,0.297,0.839,34,57,0,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800150,2018-11-06,2018-19,Dallas Mavericks,Washington Wizards,119,0.476,0.441,0.963,25,50,100,0.425,0.314,0.75,27,32,1,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800461,2018-12-19,2018-19,Houston Rockets,Washington Wizards,136,0.553,0.473,0.762,30,41,118,0.536,0.333,0.783,28,31,1,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800271,2018-11-23,2018-19,Toronto Raptors,Washington Wizards,125,0.495,0.436,0.842,32,50,107,0.4,0.196,0.947,28,44,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800857,2019-02-13,2018-19,Toronto Raptors,Washington Wizards,129,0.478,0.421,0.833,32,52,120,0.44,0.35,0.821,27,43,1,Eastern Conference,Atlantic Division,Eastern Conference,Southeast Division,East at East
21800588,2019-01-06,2018-19,Oklahoma City Thunder,Washington Wizards,98,0.432,0.4,0.632,22,41,116,0.436,0.27,0.818,25,55,0,Western Conference,Northwest Division,Eastern Conference,Southeast Division,East at West
21800381,2018-12-08,2018-19,Cleveland Cavaliers,Washington Wizards,116,0.528,0.484,0.7,26,49,101,0.442,0.368,0.688,26,33,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800749,2019-01-29,2018-19,Cleveland Cavaliers,Washington Wizards,116,0.536,0.441,0.458,30,48,113,0.483,0.333,0.739,31,36,1,Eastern Conference,Central Division,Eastern Conference,Southeast Division,East at East
21800177,2018-11-10,2018-19,Miami Heat,Washington Wizards,110,0.443,0.364,0.769,25,38,116,0.482,0.364,0.737,14,48,0,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800568,2019-01-04,2018-19,Miami Heat,Washington Wizards,115,0.484,0.31,0.72,28,48,109,0.429,0.278,0.789,24,41,1,Eastern Conference,Southeast Division,Eastern Conference,Southeast Division,East at East
21800312,2018-11-28,2018-19,New Orleans Pelicans,Washington Wizards,125,0.484,0.306,0.786,24,64,104,0.432,0.333,0.563,26,38,1,Western Conference,Southwest Division,Eastern Conference,Southeast Division,East at West
21800768,2019-01-31,2018-19,Golden State Warriors,Philadelphia 76ers,104,0.466,0.289,0.688,30,37,113,0.466,0.324,0.792,30,49,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800225,2018-11-17,2018-19,Charlotte Hornets,Philadelphia 76ers,119,0.424,0.323,0.926,23,49,122,0.419,0.314,0.868,23,53,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21801059,2019-03-19,2018-19,Charlotte Hornets,Philadelphia 76ers,114,0.434,0.257,0.75,16,46,118,0.5,0.344,0.75,29,44,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21801143,2019-03-30,2018-19,Minnesota Timberwolves,Philadelphia 76ers,109,0.453,0.423,0.8,23,36,118,0.468,0.484,0.714,32,55,0,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800515,2018-12-27,2018-19,Utah Jazz,Philadelphia 76ers,97,0.384,0.314,0.741,19,44,114,0.5,0.371,0.833,31,47,0,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800001,2018-10-16,2018-19,Boston Celtics,Philadelphia 76ers,105,0.433,0.297,0.714,21,55,87,0.391,0.192,0.609,18,47,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800499,2018-12-25,2018-19,Boston Celtics,Philadelphia 76ers,121,0.417,0.341,0.85,21,55,114,0.413,0.375,0.793,25,56,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800755,2019-01-29,2018-19,Los Angeles Lakers,Philadelphia 76ers,105,0.467,0.304,0.75,26,49,121,0.452,0.417,0.786,33,44,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21801088,2019-03-23,2018-19,Atlanta Hawks,Philadelphia 76ers,129,0.462,0.319,0.762,28,49,127,0.462,0.435,0.846,21,52,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21801168,2019-04-03,2018-19,Atlanta Hawks,Philadelphia 76ers,130,0.522,0.333,0.786,29,44,122,0.459,0.323,0.579,27,57,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800049,2018-10-23,2018-19,Detroit Pistons,Philadelphia 76ers,133,0.472,0.364,0.704,22,46,132,0.5,0.326,0.714,32,48,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800369,2018-12-07,2018-19,Detroit Pistons,Philadelphia 76ers,111,0.416,0.25,0.811,22,49,117,0.489,0.281,0.952,26,40,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800202,2018-11-14,2018-19,Orlando Magic,Philadelphia 76ers,111,0.5,0.429,0.864,23,37,106,0.477,0.483,0.667,32,41,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21801103,2019-03-25,2018-19,Orlando Magic,Philadelphia 76ers,119,0.517,0.379,0.783,28,44,98,0.493,0.261,0.769,20,39,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800179,2018-11-10,2018-19,Memphis Grizzlies,Philadelphia 76ers,112,0.437,0.367,0.733,16,45,106,0.518,0.258,0.625,27,48,1,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800785,2019-02-02,2018-19,Sacramento Kings,Philadelphia 76ers,115,0.457,0.367,0.833,22,50,108,0.441,0.212,0.76,19,46,1,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800970,2019-03-06,2018-19,Chicago Bulls,Philadelphia 76ers,108,0.441,0.261,0.741,21,47,107,0.46,0.333,0.792,22,46,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21801194,2019-04-06,2018-19,Chicago Bulls,Philadelphia 76ers,96,0.427,0.32,0.8,22,38,116,0.523,0.333,0.577,25,54,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800059,2018-10-24,2018-19,Milwaukee Bucks,Philadelphia 76ers,123,0.41,0.302,0.933,24,51,108,0.413,0.324,0.7,29,50,1,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21801043,2019-03-17,2018-19,Milwaukee Bucks,Philadelphia 76ers,125,0.453,0.32,0.821,25,45,130,0.47,0.469,0.7,26,54,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800448,2018-12-17,2018-19,San Antonio Spurs,Philadelphia 76ers,123,0.563,0.391,0.941,28,45,96,0.408,0.297,0.714,29,41,1,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800553,2019-01-01,2018-19,Los Angeles Clippers,Philadelphia 76ers,113,0.462,0.2,0.706,18,41,119,0.483,0.462,0.697,25,55,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800638,2019-01-13,2018-19,New York Knicks,Philadelphia 76ers,105,0.43,0.323,0.7,24,34,108,0.46,0.3,0.733,22,56,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800856,2019-02-13,2018-19,New York Knicks,Philadelphia 76ers,111,0.4,0.31,0.815,27,43,126,0.538,0.348,0.791,33,47,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800608,2019-01-09,2018-19,Washington Wizards,Philadelphia 76ers,123,0.54,0.481,0.762,26,39,106,0.43,0.296,0.774,23,46,1,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
21800733,2019-01-26,2018-19,Denver Nuggets,Philadelphia 76ers,126,0.511,0.333,0.759,27,51,110,0.418,0.389,0.741,29,41,1,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800540,2018-12-30,2018-19,Portland Trail Blazers,Philadelphia 76ers,129,0.59,0.545,0.76,28,59,95,0.354,0.186,0.704,18,36,1,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800157,2018-11-07,2018-19,Indiana Pacers,Philadelphia 76ers,94,0.394,0.258,0.706,19,41,100,0.456,0.313,0.818,24,43,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800667,2019-01-17,2018-19,Indiana Pacers,Philadelphia 76ers,96,0.402,0.31,0.75,23,40,120,0.529,0.529,0.909,38,51,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800561,2019-01-02,2018-19,Phoenix Suns,Philadelphia 76ers,127,0.453,0.324,0.833,22,37,132,0.541,0.458,0.759,27,44,0,Western Conference,Pacific Division,Eastern Conference,Atlantic Division,East at West
21800134,2018-11-04,2018-19,Brooklyn Nets,Philadelphia 76ers,122,0.476,0.321,0.722,27,38,97,0.477,0.2,0.756,16,46,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800289,2018-11-25,2018-19,Brooklyn Nets,Philadelphia 76ers,125,0.568,0.4,0.75,19,43,127,0.484,0.414,0.818,28,42,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
41800123,2019-04-18,2018-19,Brooklyn Nets,Philadelphia 76ers,115,0.406,0.205,0.829,12,43,131,0.479,0.407,0.857,26,54,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
41800124,2019-04-20,2018-19,Brooklyn Nets,Philadelphia 76ers,108,0.4,0.316,0.774,23,41,112,0.5,0.308,0.762,25,56,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
11800028,2018-10-05,2018-19,Dallas Mavericks,Philadelphia 76ers,114,0.447,0.333,0.625,27,39,120,0.484,0.485,0.8,35,46,0,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21801158,2019-04-01,2018-19,Dallas Mavericks,Philadelphia 76ers,122,0.474,0.375,0.667,29,54,102,0.387,0.182,0.75,20,55,1,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800981,2019-03-08,2018-19,Houston Rockets,Philadelphia 76ers,107,0.494,0.317,0.667,22,43,91,0.368,0.115,0.783,20,59,1,Western Conference,Southwest Division,Eastern Conference,Atlantic Division,East at West
21800100,2018-10-30,2018-19,Toronto Raptors,Philadelphia 76ers,129,0.511,0.407,0.857,29,43,112,0.418,0.35,0.733,25,47,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800359,2018-12-05,2018-19,Toronto Raptors,Philadelphia 76ers,113,0.43,0.276,0.864,25,53,102,0.455,0.314,0.786,26,49,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
41800211,2019-04-27,2018-19,Toronto Raptors,Philadelphia 76ers,108,0.519,0.333,0.708,21,40,95,0.393,0.344,0.667,23,47,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
41800212,2019-04-29,2018-19,Toronto Raptors,Philadelphia 76ers,89,0.367,0.27,0.867,20,36,94,0.395,0.286,0.923,22,52,0,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
41800215,2019-05-07,2018-19,Toronto Raptors,Philadelphia 76ers,125,0.488,0.4,0.879,22,42,89,0.418,0.25,0.85,19,37,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
41800217,2019-05-12,2018-19,Toronto Raptors,Philadelphia 76ers,92,0.382,0.233,0.895,15,49,90,0.431,0.333,0.833,16,41,1,Eastern Conference,Atlantic Division,Eastern Conference,Atlantic Division,East at East
21800927,2019-02-28,2018-19,Oklahoma City Thunder,Philadelphia 76ers,104,0.437,0.296,0.714,28,44,108,0.462,0.4,0.632,33,44,0,Western Conference,Northwest Division,Eastern Conference,Atlantic Division,East at West
21800437,2018-12-16,2018-19,Cleveland Cavaliers,Philadelphia 76ers,105,0.466,0.4,0.647,28,33,128,0.56,0.407,0.75,32,48,0,Eastern Conference,Central Division,Eastern Conference,Atlantic Division,East at East
21800191,2018-11-12,2018-19,Miami Heat,Philadelphia 76ers,114,0.481,0.419,0.818,19,40,124,0.47,0.417,0.795,24,42,0,Eastern Conference,Southeast Division,Eastern Conference,Atlantic Division,East at East
