Id,District Name,Neighborhood Name,Street,Year,Month,Weekday,Part of the day
2017S000236    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Pau Claris                          ,2017,January,Tuesday,Afternoon
2017S000233    ,Sant Martí,Provençals del Poblenou,CRISTÓBAL DE MOURA / Bac de Roda                  ,2017,January,Tuesday,Afternoon
2017S000238    ,Sant Andreu,Navas,PG MARAGALL / Villar                              ,2017,January,Tuesday,Afternoon
2017S000235    ,Eixample,Sant Antoni,VILADOMAT                                         ,2017,January,Tuesday,Afternoon
2017S000240    ,Sant Martí,la Vila Olímpica del Poblenou,ÀLABA / Doctor Trueta                             ,2017,January,Tuesday,Afternoon
2017S000241    ,Nou Barris,la Trinitat Nova,RDA DALT(LLOBREGAT                                ,2017,January,Tuesday,Afternoon
2017S000242    ,Eixample,l'Antiga Esquerra de l'Eixample,PL ESPANYA                                        ,2017,January,Tuesday,Night
2017S000245    ,Sant Martí,el Camp de l'Arpa del Clot,ST ANTONI M CLARET / Pg Maragall                  ,2017,January,Wednesday,Morning
2017S000244    ,Eixample,l'Antiga Esquerra de l'Eixample,COMTE D'URGELL / Rosselló                         ,2017,January,Wednesday,Morning
2017S000246    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,AV DIAGONAL                                       ,2017,January,Wednesday,Morning
2017S000248    ,Eixample,la Dreta de l'Eixample,ARAGÓ                                             ,2017,January,Wednesday,Morning
2017S000247    ,Sants-Montjuïc,la Marina del Prat Vermell,RDA LITORAL(BESÒS)                                ,2017,January,Wednesday,Morning
2017S000249    ,Eixample,el Fort Pienc,CASTILLEJOS                                       ,2017,January,Wednesday,Morning
2017S000445    ,Sant Martí,el Camp de l'Arpa del Clot,RIPOLLÈS                                          ,2017,January,Wednesday,Morning
2017S000250    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,SANTALÓ / Copèrnic                                ,2017,January,Wednesday,Morning
2017S000251    ,Sant Martí,el Clot,NAVAS DE TOLOSA                                   ,2017,January,Wednesday,Morning
2017S000252    ,Unknown,Unknown,NUS TRINITAT                                      ,2017,January,Wednesday,Afternoon
2017S000258    ,Sant Martí,Provençals del Poblenou,CTRA C-31                                         ,2017,January,Wednesday,Afternoon
2017S000253    ,Sarrià-Sant Gervasi,les Tres Torres,PL PRAT DE LA RIBA / Rda General Mitre            ,2017,January,Wednesday,Afternoon
2017S000254    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,SANTALÓ / Calaf                                   ,2017,January,Wednesday,Afternoon
2017S000256    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,PG BONANOVA / Escoles Pies                        ,2017,January,Wednesday,Afternoon
2017S000262    ,Les Corts,la Maternitat i Sant Ramon,AV DIAGONAL                                       ,2017,January,Wednesday,Afternoon
2017S000261    ,Eixample,la Dreta de l'Eixample,DIPUTACIÓ / Pg Gràcia                             ,2017,January,Wednesday,Afternoon
2017S000255    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,RDA DALT (BESÒS)                                  ,2017,January,Wednesday,Afternoon
2017S000257    ,Sants-Montjuïc,la Font de la Guatlla,SANT FRUCTUÓS                                     ,2017,January,Wednesday,Afternoon
2017S000264    ,Eixample,la Dreta de l'Eixample,PAU CLARIS                                        ,2017,January,Wednesday,Afternoon
2017S000259    ,Sants-Montjuïc,la Bordeta,PL ILDEFONS CERDÀ / GV Corts Catalanes            ,2017,January,Wednesday,Afternoon
2017S000260    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,RDA DALT (BESÒS)                                  ,2017,January,Wednesday,Afternoon
2017S000273    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,PI I MARGALL / Secretari Coloma                   ,2017,January,Wednesday,Afternoon
2017S000263    ,Eixample,el Fort Pienc,PL TETUAN / GV Corts Catalanes                    ,2017,January,Wednesday,Afternoon
2017S000266    ,Sants-Montjuïc,el Poble-sec,RDA LITORAL(LLOBRE                                ,2017,January,Wednesday,Afternoon
2017S000268    ,Sarrià-Sant Gervasi,Sarrià,CARD VIVES I TUTÓ                                 ,2017,January,Wednesday,Afternoon
2017S000265    ,Eixample,la Dreta de l'Eixample,ROGER DE LLÚRIA                                   ,2017,January,Wednesday,Afternoon
2017S000267    ,Nou Barris,la Prosperitat,AV RIO DE JANEIRO / Tissó                         ,2017,January,Wednesday,Afternoon
2017S000270    ,Les Corts,les Corts,EUROPA                                            ,2017,January,Wednesday,Afternoon
2017S000271    ,Eixample,la Dreta de l'Eixample,VALÈNCIA / Pg Gràcia                              ,2017,January,Wednesday,Afternoon
2017S000269    ,Sant Martí,el Camp de l'Arpa del Clot,CÒRSEGA / Dos de Maig                             ,2017,January,Wednesday,Afternoon
2017S000272    ,Sant Andreu,la Sagrera,ST ANTONI M CLARET                                ,2017,January,Wednesday,Afternoon
2017S000274    ,Sants-Montjuïc,Hostafrancs,TARRAGONA / Sant Nicolau                          ,2017,January,Wednesday,Night
2017S000307    ,Eixample,la Nova Esquerra de l'Eixample,PARÍS / Calàbria                                  ,2017,January,Thursday,Night
2017S000275    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL                                       ,2017,January,Thursday,Night
2017S000276    ,Nou Barris,Canyelles,RDA DALT(LLOBREGAT                                ,2017,January,Thursday,Morning
2017S000278    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,RDA DALT(LLOBREGAT                                ,2017,January,Thursday,Morning
2017S000277    ,Nou Barris,la Trinitat Nova,RDA DALT(LLOBREGAT                                ,2017,January,Thursday,Morning
2017S000285    ,Les Corts,la Maternitat i Sant Ramon,AV DIAGONAL / Av Doctor Marañón                   ,2017,January,Thursday,Morning
2017S000280    ,Sant Andreu,la Sagrera,GRAN SANT ANDREU / Pare Manyanet                  ,2017,January,Thursday,Morning
2017S000279    ,Sant Martí,la Vila Olímpica del Poblenou,ARQUITECTE SERT / Av Icària                       ,2017,January,Thursday,Morning
2017S000281    ,Sant Andreu,Sant Andreu,CONCEPCIÓN ARENAL                                 ,2017,January,Thursday,Morning
2017S000283    ,Sant Martí,la Vila Olímpica del Poblenou,RAMON TRIAS FARGAS / Moscou                       ,2017,January,Thursday,Morning
2017S000288    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,AV LITORAL                                        ,2017,January,Thursday,Morning
2017S000282    ,Sant Martí,el Parc i la Llacuna del Poblenou,PUJADES / Marina                                  ,2017,January,Thursday,Morning
2017S000286    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Roger de Llúria                     ,2017,January,Thursday,Morning
2017S000284    ,Sarrià-Sant Gervasi,el Putxet i el Farró,LINCOLN / Guillem Tell                            ,2017,January,Thursday,Morning
2017S000289    ,Sants-Montjuïc,el Poble-sec,TAMARIT / Av Paral·lel                            ,2017,January,Thursday,Morning
2017S000296    ,Sant Martí,el Clot,INDEPENDÈNCIA / Av Meridiana                      ,2017,January,Thursday,Morning
2017S000297    ,Eixample,la Dreta de l'Eixample,PG GRÀCIA                                         ,2017,January,Thursday,Morning
2017S000290    ,Sants-Montjuïc,la Marina de Port,FONERIA / Segura                                  ,2017,January,Thursday,Morning
2017S000291    ,Gràcia,Vallcarca i els Penitents,PL ALFONSO COMÍN                                  ,2017,January,Thursday,Morning
2017S000292    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ / Villarroel                                ,2017,January,Thursday,Afternoon
2017S000293    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,TRAV GRÀCIA                                       ,2017,January,Thursday,Afternoon
2017S000294    ,Eixample,el Fort Pienc,TÀNGER / Av Meridiana                             ,2017,January,Thursday,Afternoon
2017S000305    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Pg Gràcia                                 ,2017,January,Thursday,Afternoon
2017S000300    ,Eixample,Sant Antoni,GV CORTS CATALANES / Comte d'Urgell               ,2017,January,Thursday,Afternoon
2017S000298    ,Les Corts,la Maternitat i Sant Ramon,TRAV CORTS                                        ,2017,January,Thursday,Afternoon
2017S000303    ,Eixample,la Sagrada Família,PADILLA / Indústria                               ,2017,January,Thursday,Afternoon
2017S000299    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",PRINCESA                                          ,2017,January,Thursday,Afternoon
2017S000304    ,Les Corts,la Maternitat i Sant Ramon,AV DIAGONAL                                       ,2017,January,Thursday,Afternoon
2017S000302    ,Sant Martí,el Camp de l'Arpa del Clot,INDÚSTRIA / Sant Quintí                           ,2017,January,Thursday,Afternoon
2017S000301    ,Sants-Montjuïc,la Marina de Port,PG ZONA FRANCA / Alts Forns                       ,2017,January,Thursday,Afternoon
2017S000306    ,Sant Martí,el Poblenou,BADAJOZ / Llull                                   ,2017,January,Thursday,Afternoon
2017S000308    ,Les Corts,les Corts,ENTENÇA / Av Diagonal                             ,2017,January,Thursday,Afternoon
2017S000309    ,Eixample,l'Antiga Esquerra de l'Eixample,COMTE D'URGELL                                    ,2017,January,Friday,Morning
2017S000311    ,Sants-Montjuïc,Sants,AV MADRID / G.V. Carles III                       ,2017,January,Friday,Morning
2017S000310    ,Eixample,la Sagrada Família,ARAGÓ                                             ,2017,January,Friday,Morning
2017S000314    ,Sants-Montjuïc,Hostafrancs,CONSELL DE CENT                                   ,2017,January,Friday,Morning
2017S000313    ,Nou Barris,Vilapicina i la Torre Llobeta,AMÍLCAR                                           ,2017,January,Friday,Morning
2017S000317    ,Sants-Montjuïc,la Marina del Prat Vermell,NÚMERO 3 / B                                      ,2017,January,Friday,Morning
2017S000640    ,Les Corts,Pedralbes,CAVALLERS                                         ,2017,January,Friday,Morning
2017S000315    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Bruc                                      ,2017,January,Friday,Morning
2017S000312    ,Gràcia,Vallcarca i els Penitents,AV REPÚB ARGENTINA                                ,2017,January,Friday,Morning
2017S000316    ,Sarrià-Sant Gervasi,les Tres Torres,PL PRAT DE LA RIBA / Pg Manuel Girona             ,2017,January,Friday,Morning
2017S000320    ,Sant Martí,la Vila Olímpica del Poblenou,ÀVILA / Doctor Trueta                             ,2017,January,Friday,Morning
2017S000318    ,Horta-Guinardó,el Guinardó,ST ANTONI M CLARET                                ,2017,January,Friday,Morning
2017S000319    ,Eixample,Sant Antoni,TAMARIT / Rocafort                                ,2017,January,Friday,Morning
2017S000322    ,Eixample,la Dreta de l'Eixample,COMTE D'URGELL                                    ,2017,January,Friday,Morning
2017S000329    ,Eixample,la Nova Esquerra de l'Eixample,ARAGÓ                                             ,2017,January,Friday,Morning
2017S000336    ,Les Corts,Pedralbes,SOR EULÀLIA ANZIZU                                ,2017,January,Friday,Morning
2017S000328    ,Les Corts,la Maternitat i Sant Ramon,ARIZALA / Felipe de Paz                           ,2017,January,Friday,Morning
2017S000371    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,RDA GENERAL MITRE / Alt de Gironella              ,2017,January,Friday,Morning
2017S000327    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,RDA LITORAL(BESÒS)                                ,2017,January,Friday,Afternoon
2017S000330    ,Nou Barris,Porta,AV MERIDIANA / Escòcia                            ,2017,January,Friday,Afternoon
2017S000321    ,Eixample,l'Antiga Esquerra de l'Eixample,VILLARROEL / Mallorca                             ,2017,January,Friday,Afternoon
2017S000325    ,Les Corts,Pedralbes,PAU GARGALLO                                      ,2017,January,Friday,Afternoon
2017S000337    ,Les Corts,Pedralbes,RDA DALT(LLOBREGAT                                ,2017,January,Friday,Afternoon
2017S000347    ,Ciutat Vella,el Raval,PL PORTAL PAU / Rambla                            ,2017,January,Friday,Afternoon
2017S000324    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,RDA DALT (BESÒS)                                  ,2017,January,Friday,Afternoon
2017S000343    ,Gràcia,Vallcarca i els Penitents,AV VALLCARCA                                      ,2017,January,Friday,Afternoon
2017S000323    ,Sants-Montjuïc,la Marina del Prat Vermell,NÚMERO 62 / A                                     ,2017,January,Friday,Afternoon
2017S000332    ,Sant Andreu,Sant Andreu,SANT ADRIÀ                                        ,2017,January,Friday,Afternoon
2017S000346    ,Sant Andreu,el Bon Pastor,CIUTAT D'ASUNCIÓN / Sant Adrià                    ,2017,January,Friday,Afternoon
2017S000326    ,Eixample,la Nova Esquerra de l'Eixample,ENTENÇA / Consell de Cent                         ,2017,January,Friday,Afternoon
2017S000333    ,Eixample,el Fort Pienc,MARINA / Av Meridiana                             ,2017,January,Friday,Afternoon
2017S000340    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,CALATRAVA / Dalmases                              ,2017,January,Friday,Afternoon
2017S000335    ,Eixample,la Dreta de l'Eixample,LONDRES / Av Sarrià                               ,2017,January,Friday,Afternoon
2017S000334    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,PG BONANOVA / Mandri                              ,2017,January,Friday,Afternoon
2017S000342    ,Ciutat Vella,el Barri Gòtic,FERRAN                                            ,2017,January,Friday,Afternoon
2017S000331    ,Ciutat Vella,el Raval,RAMBLA                                            ,2017,January,Friday,Afternoon
